team,video,title,artistMain,artistSub,ko_translate,ko_read,en_read,sub1,sub2,sub3
765,https://www.youtube.com/watch?v=63Pa5ZHF3Eo,텟텟테 (BGM TOWN),,,tettette,텟텟테,bgm town,town,타운,뗏뗏떼
765,https://www.youtube.com/watch?v=80154dIlcew,THE IDOLM@STER 2nd mix,,,더 아이돌마스터 2nd mix,The Idolmaster 2nd mix,THE IDOLM@STER 2nd mix,우타마스 2nd mix,더 아이돌마스터 세컨드 믹스,우타마스 세컨드 믹스
765,https://youtu.be/CmAN1QtDeDY,Colorful Days,타카네,,,컬러풀데이즈,Colorful Days,,,
765,https://youtu.be/5nN-CxAKR84,Good Byes,야요이,,작별,굿바이즈,Good Byes,,,
765,https://youtu.be/QVk9Ei5zRMc,i,하루카,765PRO ALLSTARS/765프로 올스타즈,나,아이,i,,,
765,https://youtu.be/DjvmY3A7S1I,J☆U☆M☆P,미키,하루카:미키:야요이,,점프,jump,잠푸,쩜프,
765,https://youtu.be/IgdEBgmw_2I,New Me Continued,히비키,,뉴미컨,뉴미컨티뉴드,New Me Continued,뉴미콘,,
765,https://youtu.be/yK7-t418_IY,オハヨ○サンシャイン(Ohayou Sunshine),야요이,,오하요선샤인,오하요우선샤인,Ohayou Sunshine,오하요산샤인,안녕선샤인,
765,https://youtu.be/HybN89eX-oA,白い犬 (Shiroi Inu),야요이,,하얀개,시로이이누,Shiroi Inu,백견,흰개,
765,https://youtu.be/muwpQWhwGWg,Looking For Love,하루카,하루카:미키,,루킹포러브,Looking For Love,,,
765,https://youtu.be/-jAtaZjcLcE,あ・り・が・と・YESTERDAYS(Arigato YESTERDAYS),마코토,하루카:미키:리츠코:마코토,아리가토우Yesterdays,아리가토Yesterdays,Arigato YESTERDAYS,아리가토예스터데이즈,아리가또예스터데이즈,Arigatou YESTERDAYS
765,https://youtu.be/d8nETC2wPjo,私はアイドル♥ (Watashi wa Idol),이오리:야요이:아미:마미,,나는idol,와타시와아이돌,Watashi wa Idol,나는아이돌,,
765,https://youtu.be/i7qv3HiUZkI,shiny smile,하루카:히비키,,,샤이니스마일,shiny smile,,,
765,https://youtu.be/2GlE0QXzPAc,Kimi wa Melody,야요이:유키호:마코토:이오리:아즈사:리츠코,,키미와melody,키미와멜로디,Kimi wa Melody,너는멜로디,너는melody,키미와메로디
765,https://youtu.be/Y8IpJjGKf18,L・O・B・M,타카네:유키호,,,엘오비엠,lobm,로븜,,
765,https://youtu.be/lgOqIinyd-g,We Have a Dream,765PRO ALLSTARS,765프로 올스타즈,위해브어드림,WeHaveaDream,위햅어드림,,,
765,https://youtu.be/3oK3ONOr7Ow,ポジティブ! (Positive!),야요이:이오리,,,포지티브,Positive!,,,
765,https://www.youtube.com/watch?v=k99NAZK_xx4,♪ (Onpu),코토리,,음표,온푸,Onpu,,,
765,https://youtu.be/cbhCQLq-4cI,1/6の夢旅人 2002 (1/6 no Yume Tabibito 2002),리츠코,,1/6의유랑인2002,1/6 no Yume Tabibito 2002,유랑인2002,1/6 no Yume Tabibito,1/6유랑인2002,1/6의유랑인
765,https://youtu.be/-EZ4JXAgYDY,1st Call,디아만트,레온:시이카:아야,퍼스트콜,first call,1stcall,1st콜,,
765,https://youtu.be/UuE-G1u8X_s,9 02 pm,아즈사,,9 02 pm,902,,,,
765,https://youtu.be/KBzhyLMng3I,99 Nights,미키:타카네:이오리,,99 Nights,99밤,,,,
765,https://youtu.be/qesD0IrD7ug,可能性ガール(Kanousei Girl),마미,,가능성걸,카노우세이걸,Kanousei Girl,,,
765,https://youtu.be/zwJR4Secr1w,仮面舞踏会 (Kamen Butoukai),마코토,,가면무도회,카멘부도우카이,Kamen Butoukai,가면라이더,,
765,https://youtu.be/GIzLYc-Sb4o,歌う人 (Utau Hito),치하야,,,우타우히토,Utau Hito,,,
765,https://youtu.be/Il-PXaYUMBM,見つめて(Mitsumete),유키호:타카네,,봐줘,미츠메테,Mitsumete,,,
765,https://youtu.be/ZJ67FZPc3B0,高鳴る(Takanaru),미키,,,타카나루,Takanaru,고동,고동치다,
765,https://youtu.be/8hFzH3gN7O4,空(Sora),코토리,,하늘,소라,sora,,,
765,https://youtu.be/e89WZt-2_mo,空色デイズ(Sorairo Days),리츠코,,하늘색데이즈,소라이로데이즈,Sorairo Days,하늘빛데이즈,,
765,https://youtu.be/dbKJKWPRuLA,空へ・・・ (Sora he),치하야,,소라헤,소라에,Sora he,하늘로,sorae,하늘에
765,https://youtu.be/snPh6AnI4aU,光 (Hikari),코토리,,빛,히카리,hikari,,,
765,https://youtu.be/kCVUP7iCS_A,久遠の河(Kuon no Kawa),아즈사,,구원의강,쿠온노카와,Kuon no Kawa,,,
765,https://youtu.be/QEIvKAicx3M,君が選ぶ道 (Kimi ga Erabu Michi),코토리,,너가고르는길,키미가에라부미치,Kimi ga Erabu Michi,당신이선택한길,,
765,https://youtu.be/rfsT75hAEew,君のままで (Kimi no Mama de),하루카:유키호:리츠코,,,키미노마마데,Kimi no Mama de,너인채로,,
765,https://youtu.be/ZlMomNi-vZo,近道したい (Chikamichi Shitai),아즈사,,지름길로 가고파,치카미치시타이,Chikamichi Shitai,,,
765,https://youtu.be/ROhtaL2ERdA,今 スタート！ (Ima Start!),치하야:히비키:아즈사,,지금스타트,Ima Start,이마스타트,이마스타토,,
765,https://youtu.be/cFrmqCLbagU,女々しくて(Memeshikute),마미,,소심하니까,메메시쿠테,Memeshikute,,,
765,https://youtu.be/ZQspqhVWpMU,大スキ！ (Daisuki!),하루카,,정말좋아,다이스키,Daisuki!,다이수키,,
765,https://youtu.be/3Fh-gtNlFgk,待ち受けプリンス(Machiuke Prince),야요이:마코토:이오리,,기다리는프린스,마치우케프린스,Machiuke Prince,마치우케,,
765,https://youtu.be/I8naa0BU1Y4,東京は夜の七時(Tokyo wa Yoru no Shichiji),리츠코,,도쿄는밤7시,토쿄와요루노시치지,Tokyo wa Yoru no Shichiji,도쿄와요루노시치지,도쿄는밤의7시,도쿄는밤일곱시
765,https://youtu.be/5YoMUYU7fIc,旅立ちの日に…(Tabidachi no Hi ni...),리츠코,,,타비다치노히니,Tabidachi no Hi ni...,,,
765,https://youtu.be/nzzkoV0XvMM,黎明スターライン(Reimei Starline),아미:마미,쌍둥이,여명스타라인,레이메이스타라인,Reimei Starline,,,
765,https://youtu.be/6Ws-xidbGdw,隣に...(tonari ni...),아즈사,,곁에,토나리니,tonari ni...,,,
765,https://youtu.be/gbJGs4yGwPQ,魔法をかけて！ (Mahou wo Kakete!),리츠코,,마법을걸어줘,마호우오카케테,Mahou o Kakete!,mahou wo kakete,마호오카케테,
765,https://youtu.be/A1U5BcUBKjA,糸 (Ito),아즈사,,실,이토,Ito,아즈사,,
765,https://youtu.be/T8ddjT94sTg,眠り姫(Nemurihime),치하야,,잠자는공주,네무리히메,nemurihime,,,
765,https://youtu.be/Q1kFicYjTJc,明日春が来たら(Ashita Haru ga Kitara),마코토,,내일 봄이 온다면,아시타하루가키타라,Ashita Haru ga Kitara,,,
765,https://youtu.be/S-IAd1gkWHc,明日があるさ(Ashita ga Arusa),프로듀서,아카바네/아카바네P/Producer/P,내일이 있어,아시타가아루사,Ashita ga Arusa,,,
765,https://youtu.be/-Y7rE8ZF2TM,明日はきっといい日になる(Ashita wa kitto iihini naru),하루카,,내일은 분명 좋은날이 될거야,아시타와킷토이이히니나루,Ashita wa kitto iihini naru,,,
765,https://youtu.be/SbyHfvn1vcs,目が逢う瞬間 (Metome ga Au Shunkan),치하야,,눈이맞는순간,메토메가아우슌칸,metome ga au shunkan,눈과눈이맞는순간,눈과눈이마주친순간,눈이마주친순간
765,https://youtu.be/koELz6vc_eE,夢で逢えたら(Yume de Aetara),미키,,꿈에서만난다면,유메데아에타라,Yume de Aetara,꿈에서만날수있다면,꿈에서만날수있으면,
765,https://youtu.be/GUUQa4KeEP4,夢の中へ(Yume no Naka e),마미,,꿈속에,유메노나카에,yume no naka e,꿈의속에,,
765,https://www.youtube.com/watch?v=jeagPlq9oAI,微熱 S.O.S!! (Binetsu S.O.S!!),제노글라시아,Xenoglossia/제노마스/제노그라시아,미열SOS,비네츠sos,binetsu sos,,,
765,https://youtu.be/A4QRfS4mG-s,迷走Mind (Meisou Mind),마코토,,미주Mind,메이소우마인드,Meisou Mind,미주마인드,메이소우Mind,
765,https://youtu.be/vzvUrzThoyg,未来予想図II(Mirai Yosozu 2),마코토,,미래예상도2,미라이요소즈2,mirai yosozu 2,미래예상도II,MiraiYosozuII,미라이요소즈II
765,https://youtu.be/YsvbQUQLv-U,未来の地図(Mirai no Chizu),마미,,미래의지도,미라이노치즈,Mirai no Chizu,미라이노치주,,
765,https://youtu.be/4fZYqx0MflQ,放課後ジャンプ(Houkago Jump),마미,,방과후점프,호카고점프,houkago jump,호우카고점프,,
765,https://youtu.be/dk1L84ous74,僕たちのResistance(Boku-tachi no Resistance),미키:히비키:치하야:야요이,,우리들의레지스탕스,보쿠타치노레지스탕스,Boku-tachi no Resistance,,,
765,https://youtu.be/wOzxto8h1n4,部屋とYシャツと私 (Heya to Y-Shirt to Watashi),미키,,방과와이셔츠와나,헤야토와이셔츠토와타시,Heya to Y Shirt to Watashi,방과Y셔츠와나,헤야토와이샤츠토와타시,
765,https://youtu.be/rVVCPzi97gI,悲しみよこんにちは (Kanashimi yo Konnichiwa),하루카,,슬픔이여안녕,카나시미요콘니치와,Kanashimi yo Konnichiwa,슬픔아안녕,,
765,https://youtu.be/owcabyfaSE4,飛べない鳥は夜に鳴く(Tobenai Tori wa Yoru ni Naku),코토리,,날지못하는새는밤에운다,토베나이토리와요루니나쿠,Tobenai Tori wa Yoru ni Naku,날수없는새는밤에운다,,
765,https://youtu.be/vkBSiUZ96CY,想い出がいっぱい(Omoide wo Arigatou),치하야:리츠코:마코토:히비키:미키,,추억에감사해,오모이데오아리가토우,Omoide wo Arigatou,오모이데오아리가토,오모이데오아리가또,
765,https://youtu.be/EpmZZIt9xGo,想い出は永遠に (Omoide wa Eien ni),코토리,,추억은 영원히,오모이데와에이엔니,omoide wa eien ni,추억을영원히,,
765,https://youtu.be/RrwPQF6qPDw,私たちはずっと…でしょう(Watashi tachi wa Zutto Deshou),765PRO ALLSTARS,765프로 올스타즈,우리들은계속그렇죠,와타치타치와즛토데쇼우,Watashitachi wa Zutto Deshou,와타시타치와즛토데쇼,와타시타치와즛또데쇼우,와타시타치와즛또데쇼
765,https://youtu.be/gjB3tKwz6BY,私だって女の子(Watashi Datte Onnanoko),리츠코,,나도여자아이,와타시닷테온나노코,Watashi Datte Onnanoko,와타시닷떼온나노코,와타시다떼온나노코,나도여자랍니다
765,https://youtu.be/osklmiRhDag,色・ホワイトブレンド(Iro White Blend),하루카,,색 화이트블렌드,이로화이트블렌드,Iro White Blend,,,
765,https://youtu.be/YpRkrHQz0us,雪国(yukikuni),아미:마미,,설국,유키쿠니,yukikuni,,,
765,https://youtu.be/HUrFX0HoYxA,雪に願いを (Yuki ni Negai wo),하루카,,눈에 소원을,유키니네가이오,yuki ni negai wo,,,
765,https://youtu.be/aTo7S-Ka9-g,星間飛行(Seikan Hikou),마코토,,성간비행,세이칸히코우,Seikan Hikou,,,
765,https://youtu.be/F3dmPrOK1p8,聖炎の女神(Seien no Megami),리츠코:타카네,,성염의여신,세이엔노메가미,Seien no Megami,,,
765,https://youtu.be/xByOTvQ0uXw,星彩ステッパー(Starlight Stepper),이오리:아미:마미:미키,,성채스텝퍼,스타라이트스텝퍼,Starlight Stepper,성채스테퍼,별빛스테퍼,별빛스텝퍼
765,https://youtu.be/myFPhrfpWGY,聖なる夜に (Seinaru Yoru Ni),프로젝트페어리,미키:타카네:히비키,성스러운밤에,聖なる夜に (Seinaru Yoru Ni),Seinaru Yoru Ni,,,
765,https://youtu.be/Uaco8FpNQCM,星の降る街 (Hoshi no Furu Machi),미키,,별이내리는거리,호시노후루마치,Hoshi no Furu Machi,별이내리는마을,,
765,https://youtu.be/bPbqAjA13o4,星のかけらを探しにいこうagain (Hoshi no Kakera wo Sagashi ni Ikou Again),마코토,,별의조각을찾으러가자Again,호시노카케라오사가시니이코우어게인,Hoshi no Kakera wo Sagashi ni Ikou Again,호시노카케라오사가시니이코우Again,,
765,https://youtu.be/8S2g0F6Onis,世界でいちばん頑張ってる君に (Sekai de Ichiban Ganbatteru Kimi ni),하루카,,세상에서 가장 열심히 하는 너에게,세카이데이치방간밧테루키미니,Sekai de Ichiban Ganbatteru Kimi ni,세상에서 가장 열심인 너에게,세상에서 가장 열심히 하는 그대에게,세상에서 가장 열심인 그대에게
765,https://youtu.be/BHijVEqjCkg,細氷 (Saihyou),치하야,,세빙,사이효우,Saihyou,,,
765,https://youtu.be/cMToKamkFIw,少年時代(Shounen Jidai),히비키,,소년시대,쇼우넨지다이,Shounen Jidai,,,
765,https://youtu.be/eE4EM21WSAA,笑顔のゲンキ (Egao no Genki),아미:마미,,,에가오노겐키,Egao no Genki,에가오노겡키,,
765,https://youtu.be/G9I7yWdRQGk,小さきもの (Chiisaki Mono),치하야,,작은존재,치이사키모노,Chiisaki Mono,,,
765,https://youtu.be/ZWMfS0-5_88,笑って!(Waratte!),하루카,,웃어봐,와랏테,Waratte!,와랏떼,웃어,
765,https://youtu.be/fjdrblKSu0U,手紙 〜愛するあなたへ〜(Tegami~aisuruanata he~),야요이,,편지 사랑하는 당신에게,테가미아이스루아나타에,Tegami~aisuruanata he~,테가미아이스루아나타헤,,
765,https://youtu.be/upF0IM85wRU,手紙 〜拝啓 十五の君へ〜(Tegami ~Haikei 15NoKimihe),미키,,편지 15살의 너에게,테가미하이케이15노키미에,tegami haikei 15 no himihe,편지 15살의 당신에게,편지 열다섯살의 너에게,편지 열다섯살의 당신에게
765,https://youtu.be/I3sYuV8cBJs,純愛・ジェネレーション(Jun'ai Generation),마코토,,순애제네레이션,쥰아이제네레이션,Jun'ai Generation,준나이제네레이션,,
765,https://youtu.be/Z9G0PWen_Ns,新宝島(Shin Takarajima),마미,,신보물섬,신타카라지마,Shin Takarajima,,,
765,https://youtu.be/ahgK8YwG510,神さまのBirthday (Kami sama no Birthday),하루카:치하야:미키,,카미사마노BirthDay,카미사마노버스데이,Kami sama no Birthday,카미사마노바스데이,신님의버스데이,
765,https://youtu.be/IMigaRTsdD0,深紅(Shinku),미키,,진홍,신쿠,Shinku,심홍,,
765,https://youtu.be/9UFqLufj684,始めのDon't worry(Hajime no Don't worry),미키;이오리,,하지메노dontworry,하지메노돈워리,Hajime no Don't worry,시작의dontworry,시작의돈워리,
765,https://youtu.be/NbgPFOgUJU4,芽吹の季 (Mebuki no Toki),유키호,,싹이트는계절,메부키노토키,Mebuki no Toki,싹트는계절,,
765,https://youtu.be/JxNxhOhHLe8,愛 LIKE ハンバーガー(Ai LIKE Hamburguer),야요이,,아이 라이크 햄버거,아이 라이크 함바가,Ai LIKE Hamburguer,햄버거,함바가,아이 라잌 햄버거
765,https://youtu.be/JoIJZukh7IA,愛について (Ai Nitsuite),치하야,,사랑에 대해서,아이니츠이테,Ai Nitsuite,,,
765,https://youtu.be/t4oQqK7mukU,愛のうた (Ai no Uta),마코토,,사랑의노래,아이노우타,Ai no Uta,,,
765,https://youtu.be/kZR3LdoVbes,約束 (Yakusoku),치하야,,약속,야쿠소쿠,Yakusoku,,,
765,https://youtu.be/diIy7hBt5Ck,炎ノ鳥(Hono-o no tori),타카네,,불새,호노우노토리,Hono-o no tori,호노노토리,호노오노토리,hononotori
765,https://youtu.be/VUEw3kZShQI,遠い街から(Tooi Machi Kara),치하야,,먼거리에서,토오이마치카라,Tooi Machi Kara,먼곳에서,,
765,https://youtu.be/EPqu3p-cgwA,遠い音楽(Tooi Ongaku),치하야,,멀어진음악,토오이온가쿠,Tooi Ongaku,머나먼음악,,
765,https://youtu.be/RyyV7cYafVU,月ノ桜 (Tsuki no Sakura),타카네,,달의벚꽃,Tsuki no Sakura,츠키노사쿠라,,,
765,https://youtu.be/dOBKClGJAGE,月のワルツ(Tsuki no Waltz),타카네,,달의왈츠,츠키노왈츠,Tsuki no Waltz,,,
765,https://youtu.be/007dsuopOB4,悠久の旅人～Dear boy (Yuukyuu no Tabibito ～Dear boy),제노글라시아,Xenoglossia/제노마스/제노그라시아,유구한 나그네 디어보이,유큐노타비비토디어보이,Yuukyuu no Tabibito ～Dear boy,유우큐노타비비토디어보이,유우큐우노타비비토디어보이,유구한나그네 Dearboy
765,https://youtu.be/_oNvQW38AKk,乙女よ大志を抱け!! (Otome yo taishi wo idake!!),하루카,,소녀여 큰 뜻을 품어라,오토메요타이시오이다케,otome yo taishi wo idake,,,
765,https://youtu.be/g83Esn_kgL0,以心伝心しよう(Ishindenshin Shiyou),코토리,,이심전심시요우,이신덴신시요우,Ishindenshin Shiyou,이심전심해요,이심덴신시요,이심전심하자
765,https://youtu.be/4aMeviC51S0,翼 (Tsubasa),코토리,,날개,츠바사,tsubasa,,,
765,https://youtu.be/WtNtEAKngwU,人生は夢だらけ (Jinsei wa Yume Darake),아즈사,,인생은꿈투성이,진세이와유메다라케,Jinsei wa Yume Darake,,,
765,https://youtu.be/3Rc8cpSOQ-s,一時間遅れの僕の天使(Ichi Jikan Okure No Boku No Tenshi),미키,,한 시간 늦은 나의 천사 Lately Xmas,이치지칸오쿠레노보쿠타치노텐시,Ichi JikanOkurenoBokunoTenshi,한 시간 늦은 나의 천사,,
765,https://youtu.be/9RoyrAXId6k,自分 REST@RT(Jibun REST@RT),하루카:미키:치하야:야요이:유키호:마코토:마미:타카네:히비키,,지분리,지분리스타트,jibunrestart,지분restart,자신리스타트,jibunrestrt
765,https://youtu.be/1tnSC-bfobQ,自転車 (Jitensha),마코토,,자전거,지텐샤,Jitensha,,,
765,https://youtu.be/qpDKGghP2GU,全力★ドリーミングガールズ(Jenryoku Dreaming Girls),루미너스 잘로,미키:유키호:야요이:아미:마미:코하쿠:아야/루미너스 지알로,전력 드리밍 걸즈,jenryoku dreaming girls,zenryoku dreaming girls,젠료쿠드리밍걸즈,,
765,https://youtu.be/BMV-QOQQwCI,全力アイドル (Zenryoku Idol),이오리,,전력idol,젠료쿠아이도루,Zenryoku Idol,전력아이돌,,
765,https://youtu.be/tXhdjBzXN-o,前向きで行こう♪(Maemuki de Ikou),하루카,,긍정적으로가자,마에무키데이코우,Maemuki de Ikou,,,
765,https://youtu.be/d4fcTKjK-Xk,絶険、あるいは逃げられぬ恋(Zekken Arui wa Nigerarenu koi),마코토,,절험혹은벗어날수없는사랑,젯켄아루이와니게라레누,Zekken Arui wa Nigerarenu,절험,,
765,https://youtu.be/qb0Jimhh2VE,灯 (Akashi),리츠코,,등불,아카시,Akashi,,,
765,https://youtu.be/lhYrd_-ApB0,卒業 (Sotsugyou),이오리,,졸업,소츠교우,Sotsugyou,,,
765,https://youtu.be/uTlwLGlJvjU,卒業写真(Sotsugyousyasin),하루카,,졸업사진,소츠교우샤신,sotsugyousyasin,,,
765,https://youtu.be/ckoJ3onZt8Y,鳥の詩 (Tori no Uta),치하야,,새의시,토리노우타,Tori no Uta,새의노래,,
765,https://youtu.be/xnS24-TV1kE,仲良しでいようね♥ (Nakayoshi de Iyou ne♥),이오리:야요이,,나카요시데이이요네,나카요시네이요우네,Nakayoshi de Iyou ne♥,나카요시데이요네,,
765,https://youtu.be/Lw49Tyq-raY,贈る言葉(Okuru Kotoba),아미:마미,,보내는말,오쿠루코토바,Okuru Kotoba,,,
765,https://youtu.be/oZLZ0MHKmvo,津軽海峡・冬景色 (Tsugaru Kaikyou Fuyugeshiki),유키호,,쓰가루해협겨울경치,쓰가루카이쿄우후유게시키,Tsugaru Kaikyou Fuyugeshiki,츠가루카이쿄우후유게시키,쓰가루해협,츠가루해협겨울경치
765,https://youtu.be/CUJtweHbYwo,蒼い鳥 (Aoi Tori) ~TV ARRANGE~ ,치하야,,파랑새,아오이 토리,Aoi TOri,파랑새 티비어레인지,아오이토리 티비어레인지,
765,https://youtu.be/h_AsR_dVMXQ,千本桜 (Senbonzakura),아즈사,,천본앵,센본자쿠라,Senbonzakura,,,
765,https://youtu.be/m1BVhinhbfY,天使の絵の具(Tenshi no Enogu),하루카,,천사의그림물감,텐시노에노구,Tenshi no Enogu,,,
765,https://youtu.be/XorPW3q8U2M,天使のゆびきり(Tenshi no Yubikiri),하루카,,천사의손가락걸기,텐시노유비키리,Tenshi no Yubikiri,천사의 약속,,
765,https://www.youtube.com/watch?v=KTfOCkLeuQ0,天と海の島 (Ten to Umi no Shima),히비키,,하늘과바다의섬,텐토우미노시마,Tentouminoshima,텐토우미노쉬마,,
765,https://youtu.be/sdq6XvvSXj4,初恋 ～三章 幸せの紅葉～(Hatsukoi ~Sanshou Shiawase No Kouyou),리츠코:야요이,,첫사랑 3장 행복의 단풍,하츠코이산쇼우시아와세노코우요우,hatsukoi sanshou shiawase no kouyou,첫사랑 삼장 행복의 단풍,첫사랑3장,첫사랑조곡3장
765,https://youtu.be/l70quufmJLc,初恋 ～二章 告白の花火～(Hatsukoi~Nishou Kokuhaku no hanabi),류구코마치,아즈사:이오리:아미,첫사랑 2장 고백의 불꽃,하츠코이니쇼우코쿠하쿠노하나비,Hatsukoi Nishou Kokuhakno hanabi,첫사랑2장,첫사랑조곡 2장,
765,https://youtu.be/o1q1JDFpa4Y,初恋 ～一章 片想いの桜～(Hatsukoi~Issho Kataomoi no Sakura),프로젝트페어리,타카네:히비키:미키,첫사랑1장짝사랑의벚꽃,하츠코이잇쇼우카타오모이노사쿠라,Hatsukoi~Issho Kataomoi no sakura,,첫사랑1장,첫사랑조곡1장
765,https://youtu.be/A1QU9wxuuRg,春(Haru),히비키,,봄,하루,Haru,,,
765,https://youtu.be/3QY9k41Seas,春よ 来い(Haru yo Koi),타카네,,봄이여오라,하루요코이,Haru yo Koi,,,
765,https://youtu.be/vJRJG1Kfs94,七彩ボタン(Nanairo Button),류구코마치,이오리:아미:아즈사,나나이로보탄,나나이로버튼,nanairo button,칠색버튼,무지개빛버튼,Nanairo Botan
765,https://www.youtube.com/watch?v=RdfRGDr59Rg,크로스워드 (Crossword),미즈타니 에리,,크로스워드,crossword,십자말풀이,,,
765,https://youtu.be/JUe2q9-qvhg,太陽のジェラシー (Taiyou no Jealousy),하루카,,태양의젤러시,타이요우노젤러시,Taiyou no Jealousy,태양의질투,태양의잴러시,
765,https://youtu.be/3sVJZf-LrYs,風立ちぬ(Kaze Tachinu),이오리,,바람이부는,카제타치누,Kaze Tachinu,바람부는,,
765,https://youtu.be/TyPt392XH3k,風花(Kazahana),타카네,,풍화,카자하나,kazahana,,,
765,https://youtu.be/70rFz-5uNc8,風と雲と私(Kaze to Kumo to Watashi),유키호,,바람과구름과나,카제토쿠모토와타시,Kaze to Kumo to Watashi,,,
765,https://youtu.be/R65cABDg3f0,風の魔法(Kaze no Mahou),유키호,,바람의마법,카제노마호우,Kaze no Mahou,,,
765,https://youtu.be/ocVsGL1pouY,何度も言えるよ(Nando Mo Ieru yo),유키호,,몇번이고말할수있어,난도모이에루요,Nando Mo Ieru yo,,,
765,https://youtu.be/mzpH0C7RYDA,夏影 (Natsu Kage),유키호,,나츠카게,NatsuKage,여름그림자,,,
765,https://youtu.be/Vc_-Lrzy7pI,夏祭り (Natsumatsuri),야요이,,나츠마츠리,natsumatsuri,나츠마쯔리,,,
765,https://youtu.be/dOSc_mAl13s,夏のBang! (Natsu no Bang!),프로젝트 루미너스,미키:유키호:야요이:아미:마미:코하쿠,여름의bang,나츠노방,natsu no bang,나츠노bang,나츠노뱅,여름의뱅
765,https://youtu.be/lNWXdDIh7v0,幸 (Shiawase),코토리,,행복,Siawase,시아와세,Shiawase,,
765,https://youtu.be/6iVeBpuLTAk,海の声 (Umi no Koe),히비키,,바다의소리,우미노코에,Umi no Koe,,,
765,https://youtu.be/YcvC10FvUzw,魂のルフラン(Tamashii no Refrain),타카네,,영혼의루프라,타마시이노리프레인,Tamashii no Refrain,타마시노루프라,TamashiinoRufura,TamashiinoRufuran
765,https://youtu.be/SvjL9A-cKao,홍백응원V,765PRO ALLSTARS,765프로 올스타즈,홍백응원V,Kouhaku Ouen V,홍백응원,,,
765,https://youtu.be/O-MOizCZqBo,虹色ミラクル(Nijiiro Miracle),765PRO ALLSTARS,765프로 올스타즈,니지이로미라클,니지이로미라쿠루,Nijiiro Miracle,칠색기적,무지갯빛미라클,무지개빛미라클
765,https://youtu.be/LEQsj7aJ-m8,虹のデスティネーション(Niji no Destination),미키:이오리:유키호:아즈사,,무지개의데스티네이션,니지노데스티네이션,Niji no Destination,니지노데스티네션,,
765,https://youtu.be/ngIYwee9jDg,好きになって よかった (Suki ni Natte Yokatta),유키호,,좋아하게되어서다행이야,스키니낫테요캇타,Suki ni Natte Yokatta,스키니낫떼요캇타,,
765,https://youtu.be/FUry5b2C4xs,花 (Hana),코토리,,꽃,하나,hana,,,
765,https://youtu.be/P5_fZURmy5U,花 (Hana),코토리,,꽃,하나,Hana,,,
765,https://youtu.be/tFI_9sKBR0w,亜熱帯 ガール(Anettai Girl),히비키,,아열대걸,아네타이걸,Anettai Girl,아넷타이걸,아네따이걸,
765,https://youtu.be/1ldk3G0g6kg,会いたい気持(Aitai Kimochi),리츠코,,만나고싶은 기분,아이타이기모치,Aitai Kimochi,아이타이키모치,아이타이기모찌,아이타이키모찌
765,https://youtu.be/RZV6qPcqYuo,咲さませ!!乙女塾(Sakimase!! Otomejuku),하루카:마코토:마미,,피어나라여자학원,사키마세오토메주쿠,Sakimase!! Otomejuku,피어나라여학원,피어라여자학원,피어나라오토메학원
765,https://youtu.be/k2bGDO85-R8,団結 2010 (Danketsu 2010),765PRO ALLSTARS,765프로 올스타즈,단결,danketsu,단케츠,danketsu2010,단결2010,단게츠
765,https://youtu.be/4hUhxz95xtc,団結(Danketsu),IM@S ALLSTARS,idolmaster allstars,단결,단결2010,Danketsu,단케츠2010,단케츠,단게츠
765,https://youtu.be/XtwtQWxUdEI,変わらないもの (Kawaranai Mono),마코토,,변하지않는것,카와라나이모노,Kawaranaimono,,,
765,https://youtu.be/HyeSsVM6Res,帰り道(Kaerimichi),야요이,,돌아가는 길,카에리미치,kaerimichi,귀가길,,
765,https://youtu.be/W5EtDhhFDsY,恋(Koi),유키호,,연,코이,koi,사랑,,
765,https://youtu.be/njy7XD3uCoY,恋愛サーキュレーション(Ren'ai Circulation),이오리,,연애서큘레이션,린네이서큘레이션,Ren'ai Circulation,린나이서큘레이션,연애서큘레이숀,연애서큐레이션
765,https://youtu.be/_N4JBq5I5QY,恋人がサンタクロース(Koibito ga Santa Claus),치하야,,연인이산타클로스,코이비토가산타클로스,Koibito ga Santa Claus,코이비토가산타크로스,,
765,https://youtu.be/GXwyT8kolhk,恋するTwist&Shout (Koisuru Twist & Shout),야요이:리츠코,,코이스루트위스트샤우트,코이스루트위스트앤샤우트,Koisuru Twist&Shout,koisuru twist and shout,코이스루트위스트앤샤우트,코이스루트위스트앤샤웃
765,https://youtu.be/TyZpZv-iLCE,恋するミカタ (Koisuru Mikata),리츠코,,사랑하는우리편,코이스루미카타,Koisuru Mikata,,,
765,https://youtu.be/KIRzv6oIblo,恋とマシンガン(Koi to Machine Gun),이오리,,사랑과머신건,코이토머신건,Koi to Machine Gun,코이토마신간,,
765,https://youtu.be/iI0YnInH6Ow,恋をはじめよう (Koi o Hajimeyou),쥬피터,,사랑을시작하자,Koiohajimeyou,코이오하지메요,코이오하지메요우,Koiwohajimeyou,
765,https://youtu.be/G6fzANRaYfM,数え歌(Kazoe Uta),치하야,,세는노래,카조에우타,Kazoe Uta,숫자노래,숫자송,
765,https://youtu.be/tbMtz_KngQc,桜見丘 (Sakuramioka),유키호,,벚꽃이보이는언덕,사쿠라미오카,sakuramioka,벚꽃보이는언덕,,
